id,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,bed_type,price,price_r,minimum_nights,review,reviews_per_month
1932656,Russian Hill,37.80426453,-122.416651,Private room,3,1,1,Real Bed,350,Very High,4,High,0.76
8273250,Russian Hill,37.80081093,-122.4230318,Entire home/apt,2,1,1,Real Bed,500,Very High,4,High,0.53
10747219,Russian Hill,37.79782286,-122.4152121,Entire home/apt,3,1,2,Real Bed,198,High,2,High,1.9
10501461,Russian Hill,37.79757858,-122.4204013,Entire home/apt,4,2,2,Real Bed,700,Very High,3,Very High,0.29
8682664,Russian Hill,37.80520537,-122.4213711,Entire home/apt,4,0,2,Real Bed,180,High,2,Medium,0.26
10992778,Russian Hill,37.80092973,-122.4200342,Entire home/apt,6,2,3,Real Bed,399,Very High,3,Very High,2.45
2203488,Russian Hill,37.80042862,-122.4119447,Entire home/apt,2,1,1,Real Bed,220,High,3,High,0.15
8207372,Russian Hill,37.806211,-122.4213964,Entire home/apt,6,2,3,Real Bed,300,Very High,1,Very High,0.05
13941971,Russian Hill,37.80053429,-122.4231624,Private room,2,1,1,Real Bed,165,High,1,Medium,0.76
1669283,Russian Hill,37.79802648,-122.4115091,Entire home/apt,4,2,2,Real Bed,185,High,3,Medium,3.3
3176619,Russian Hill,37.79941365,-122.4150722,Entire home/apt,5,3,3,Real Bed,750,Very High,7,Very High,0.28
2242598,Russian Hill,37.80407187,-122.4178832,Entire home/apt,3,1,1,Real Bed,195,High,1,High,1.23
2783251,Russian Hill,37.80415779,-122.4187081,Entire home/apt,2,1,1,Real Bed,185,High,5,Medium,2.92
10386033,Russian Hill,37.79770704,-122.4132021,Entire home/apt,4,1,2,Real Bed,250,High,1,Very High,0.07
4061796,Russian Hill,37.80201882,-122.423385,Private room,1,1,1,Futon,150,Medium,1,Very High,0.05
10673908,Russian Hill,37.79711801,-122.4154779,Entire home/apt,4,2,3,Real Bed,437,Very High,1,Very High,2.58
10878584,Russian Hill,37.79923161,-122.4101676,Entire home/apt,4,1,2,Real Bed,200,High,1,Medium,0.81
1999959,Russian Hill,37.80399583,-122.4173885,Private room,2,1,1,Real Bed,165,High,3,High,2.48
17189130,Russian Hill,37.79762338,-122.4222262,Private room,1,,,Real Bed,40,Low,2,Medium,2
59381,Russian Hill,37.8031015,-122.4159579,Private room,4,1,1,Real Bed,109,Medium,2,Medium,1.83
7859868,Russian Hill,37.80063324,-122.424021,Entire home/apt,4,2,2,Real Bed,1000,Very High,3,Very High,0.66
4896087,Russian Hill,37.80150926,-122.4198215,Entire home/apt,3,1,2,Real Bed,110,Medium,30,Medium,5.05
2219978,Russian Hill,37.79809556,-122.4155067,Private room,1,1,1,Real Bed,170,High,3,Very High,0.17
15634550,Russian Hill,37.80281034,-122.422476,Entire home/apt,4,1,1,Real Bed,180,High,1,Very High,0.63
6164467,Russian Hill,37.80499511,-122.4212393,Entire home/apt,2,1,1,Real Bed,199,High,1,Medium,1.79
3116974,Russian Hill,37.79819708,-122.4118267,Entire home/apt,4,2,2,Real Bed,325,Very High,2,High,1.61
6360976,Russian Hill,37.79928133,-122.4194679,Entire home/apt,6,2,4,Real Bed,210,High,30,Medium,4.25
8736665,Russian Hill,37.79757326,-122.4130003,Entire home/apt,1,0,1,Real Bed,180,High,1,Very High,0.06
13582817,Russian Hill,37.80617555,-122.4237907,Entire home/apt,6,2,3,Real Bed,925,Very High,2,Very High,0.49
1751109,Russian Hill,37.80468547,-122.4216767,Entire home/apt,6,2,2,Real Bed,279,Very High,2,Medium,0.46
17271591,Russian Hill,37.80602528,-122.4198319,Entire home/apt,4,1,2,Real Bed,140,Medium,1,Very High,0.91
1198860,Russian Hill,37.8004861,-122.4138147,Entire home/apt,3,1,2,Real Bed,225,High,2,Very High,0.31
10684058,Russian Hill,37.79926153,-122.4205356,Entire home/apt,7,3,4,Real Bed,545,Very High,3,Very High,2.31
2723005,Russian Hill,37.79863067,-122.4205482,Entire home/apt,6,3,4,Real Bed,699,Very High,4,High,0.66
15346876,Russian Hill,37.80478124,-122.4208988,Private room,4,1,1,Real Bed,167,High,1,High,5.76
8195086,Russian Hill,37.80624818,-122.4202817,Entire home/apt,4,1,2,Real Bed,180,High,1,Very High,0.06
8276064,Russian Hill,37.79901932,-122.4106502,Private room,1,1,1,Real Bed,70,Low,3,Very High,0.05
7696468,Russian Hill,37.80643008,-122.4198759,Entire home/apt,4,1,4,Real Bed,200,High,3,Medium,0.16
4517932,Russian Hill,37.80291291,-122.4162572,Entire home/apt,2,1,1,Real Bed,300,Very High,2,High,1.44
9563163,Russian Hill,37.79905224,-122.4183521,Private room,1,1,1,Real Bed,62,Low,2,Medium,4.03
1076743,Russian Hill,37.79950517,-122.4171353,Entire home/apt,4,2,2,Real Bed,495,Very High,2,High,1.59
6902349,Russian Hill,37.79916778,-122.4091792,Private room,1,1,1,Real Bed,140,Medium,1,Low,0.1
208831,Russian Hill,37.80242099,-122.4144019,Entire home/apt,2,1,1,Real Bed,144,Medium,3,Medium,4.78
7564371,Russian Hill,37.7970348,-122.4186052,Entire home/apt,4,2,2,Real Bed,275,Very High,3,High,0.48
14610156,Russian Hill,37.7989305,-122.4103939,Shared room,1,1,1,Real Bed,60,Low,5,Medium,5.04
519796,Russian Hill,37.80298717,-122.4244721,Entire home/apt,2,1,1,Real Bed,156,High,4,High,0.69
15084369,Russian Hill,37.7967754,-122.4200648,Entire home/apt,5,1,3,Real Bed,192,High,2,Medium,0.35
10807060,Russian Hill,37.7968063,-122.4177311,Private room,2,1,1,Real Bed,200,High,2,Very High,0.09
14896095,Russian Hill,37.80159066,-122.4189317,Entire home/apt,3,1,1,Real Bed,193,High,1,Very High,0.88
5020770,Russian Hill,37.79933223,-122.4199576,Entire home/apt,2,0,1,Real Bed,200,High,1,Low,0.04
7825894,Russian Hill,37.79770069,-122.4211655,Entire home/apt,2,0,1,Real Bed,185,High,2,Medium,2.62
14969313,Russian Hill,37.79737894,-122.4233446,Entire home/apt,1,0,1,Real Bed,122,Medium,3,Very High,0.16
141545,Russian Hill,37.80478559,-122.4187304,Entire home/apt,2,1,1,Real Bed,230,High,5,High,0.38
12921008,Russian Hill,37.79902704,-122.4234188,Entire home/apt,2,1,1,Real Bed,135,Medium,1,Very High,3.55
10791052,Russian Hill,37.79751355,-122.4190534,Entire home/apt,6,3,3,Real Bed,600,Very High,3,Low,0.07
2056034,Russian Hill,37.79834509,-122.4209647,Entire home/apt,7,3,3,Real Bed,1850,Very High,1,Medium,0.14
13789200,Russian Hill,37.80165952,-122.4162697,Entire home/apt,2,1,1,Real Bed,350,Very High,2,Very High,0.12
10823468,Russian Hill,37.8046473,-122.4226173,Entire home/apt,6,2,2,Real Bed,1099,Very High,1,Very High,0.22
4377296,Russian Hill,37.80360408,-122.4235995,Entire home/apt,1,1,1,Real Bed,150,Medium,6,Very High,0.27
4924665,Russian Hill,37.80594495,-122.419859,Entire home/apt,4,1,2,Real Bed,400,Very High,3,Very High,0.04
8152237,Russian Hill,37.80646399,-122.4194421,Entire home/apt,6,2,3,Real Bed,275,Very High,1,Very High,0.11
15901668,Russian Hill,37.80029958,-122.4214244,Entire home/apt,4,1,2,Real Bed,150,Medium,6,Very High,1.58
468490,Russian Hill,37.80139095,-122.4153421,Entire home/apt,8,4,4,Real Bed,588,Very High,1,Medium,0.32
4295025,Russian Hill,37.80133881,-122.4195591,Entire home/apt,4,2,2,Real Bed,750,Very High,4,Medium,0.36
10999473,Russian Hill,37.79831316,-122.4109603,Private room,1,1,1,Real Bed,115,Medium,1,High,2.97
13415763,Russian Hill,37.79761637,-122.4188182,Private room,2,1,1,Real Bed,300,Very High,2,Very High,0.1
992596,Russian Hill,37.80094298,-122.412808,Entire home/apt,4,2,3,Real Bed,250,High,4,Medium,0.35
4950638,Russian Hill,37.7981981,-122.4172422,Entire home/apt,4,2,2,Real Bed,400,Very High,4,Medium,0.43
238190,Russian Hill,37.80300926,-122.4158089,Private room,3,1,1,Real Bed,99,Low,1,High,1.71
10789497,Russian Hill,37.80301563,-122.414113,Entire home/apt,6,3,4,Real Bed,500,Very High,3,Very High,0.45
13066842,Russian Hill,37.79808845,-122.4147939,Entire home/apt,7,3,3,Real Bed,549,Very High,2,Very High,1.66
10855859,Russian Hill,37.79983422,-122.4214129,Entire home/apt,6,2,3,Real Bed,193,High,3,Very High,0.14
11389427,Russian Hill,37.80642653,-122.4217474,Private room,2,1,1,Real Bed,125,Medium,1,Very High,0.16
15812013,Russian Hill,37.80587169,-122.4194647,Private room,4,1,1,Real Bed,147,Medium,1,High,3.75
13926923,Russian Hill,37.79879556,-122.4223367,Private room,2,1,1,Real Bed,150,Medium,1,Very High,0.66
8904937,Russian Hill,37.80512603,-122.4213839,Private room,4,1,2,Futon,119,Medium,1,Medium,2.98
14667160,Russian Hill,37.80236746,-122.4160173,Entire home/apt,3,1,1,Real Bed,360,Very High,2,High,1.35
13672624,Russian Hill,37.80419384,-122.4235127,Entire home/apt,2,0,1,Real Bed,145,Medium,1,Very High,0.81
221342,Russian Hill,37.802811,-122.4153959,Private room,4,1,1,Real Bed,139,Medium,2,Medium,1.45
3130732,Russian Hill,37.79921498,-122.4110984,Private room,1,1,1,Real Bed,80,Low,1,Medium,0.42
7856587,Russian Hill,37.79776004,-122.4191865,Private room,1,1,1,Real Bed,80,Low,1,Very High,0.1
825900,Russian Hill,37.80483939,-122.423022,Private room,2,1,1,Real Bed,100,Low,7,High,0.17
7495711,Russian Hill,37.80285936,-122.4217902,Entire home/apt,2,0,1,Real Bed,150,Medium,3,Medium,0.57
15818763,Russian Hill,37.80395185,-122.419133,Private room,2,1,1,Real Bed,220,High,3,Very High,0.44
4157431,Russian Hill,37.79884096,-122.4202417,Entire home/apt,4,1,2,Real Bed,135,Medium,30,High,1.14
6202232,Russian Hill,37.79695344,-122.4211273,Entire home/apt,2,1,1,Real Bed,175,High,1,Very High,0.05
102213,Russian Hill,37.80152408,-122.4143079,Entire home/apt,2,1,1,Real Bed,165,High,30,High,1.48
15834994,Russian Hill,37.80174838,-122.4186227,Entire home/apt,8,4,5,Real Bed,775,Very High,3,Very High,0.24
7955727,Russian Hill,37.79893623,-122.4110624,Private room,1,1,1,Real Bed,125,Medium,1,Medium,0.51
7937598,Russian Hill,37.80115474,-122.4131209,Entire home/apt,2,,1,Real Bed,130,Medium,2,Medium,0.97
3939813,Russian Hill,37.80493744,-122.423313,Entire home/apt,2,1,1,Real Bed,225,High,2,High,1.05
9837469,Russian Hill,37.80525474,-122.419941,Entire home/apt,4,1,1,Real Bed,259,Very High,2,Medium,0.2
8053899,Russian Hill,37.7969062,-122.4170015,Private room,2,1,1,Real Bed,110,Medium,1,Very High,0.1
17406770,Russian Hill,37.80308275,-122.4143212,Entire home/apt,6,2,2,Real Bed,250,High,3,Very High,2
10362654,Russian Hill,37.80625992,-122.4223911,Entire home/apt,8,3,3,Real Bed,1250,Very High,1,Very High,0.48
13915992,Russian Hill,37.79752813,-122.4227302,Private room,2,1,1,Real Bed,99,Low,2,High,1.65
8690735,Russian Hill,37.80297857,-122.4172867,Private room,1,1,1,Pull-out Sofa,99,Low,1,Medium,2.23
971069,Russian Hill,37.79843872,-122.4104974,Private room,1,1,1,Real Bed,109,Medium,5,Medium,2.04
7247681,Russian Hill,37.80071233,-122.4221964,Entire home/apt,4,2,2,Real Bed,250,High,2,High,0.86
8328969,Russian Hill,37.80378726,-122.4156697,Entire home/apt,4,2,2,Real Bed,500,Very High,2,Very High,0.11
5202841,Russian Hill,37.802195,-122.4217107,Entire home/apt,4,1,2,Real Bed,250,High,5,Medium,4.48
8472904,Russian Hill,37.80453136,-122.4172002,Entire home/apt,2,0,1,Real Bed,250,High,2,Very High,0.29
8673754,Russian Hill,37.80304914,-122.4215454,Entire home/apt,4,2,2,Real Bed,450,Very High,2,Very High,0.56
12294239,Russian Hill,37.80377369,-122.421897,Entire home/apt,4,1,1,Real Bed,192,High,3,Low,0.19
15223102,Russian Hill,37.79733472,-122.4208382,Private room,2,1,1,Real Bed,400,Very High,1,Very High,0.17
939996,Russian Hill,37.80530709,-122.420048,Entire home/apt,6,2,3,Real Bed,399,Very High,3,High,0.15
1316135,Russian Hill,37.79889966,-122.4153631,Entire home/apt,2,1,1,Real Bed,285,Very High,5,High,0.22
14357188,Russian Hill,37.79906175,-122.4178156,Entire home/apt,2,0,1,Real Bed,200,High,2,High,4.27
4379244,Russian Hill,37.79941244,-122.4147727,Entire home/apt,5,2,3,Real Bed,320,Very High,2,Low,0.1
13224465,Russian Hill,37.80602016,-122.4208402,Entire home/apt,5,1,2,Real Bed,225,High,1,Medium,0.33
1036860,Russian Hill,37.80519317,-122.4214282,Entire home/apt,4,2,2,Real Bed,298,Very High,2,High,0.19
10998250,Russian Hill,37.80535108,-122.4215811,Private room,3,1,2,Pull-out Sofa,70,Low,2,High,4.26
315479,Russian Hill,37.79822485,-122.4093496,Private room,5,1,1,Real Bed,75,Low,3,Very High,0.13
9464763,Russian Hill,37.80658192,-122.4198639,Entire home/apt,4,2,2,Real Bed,600,Very High,2,Very High,1.34
8213608,Russian Hill,37.80260354,-122.4143102,Private room,2,1,1,Real Bed,140,Medium,5,Very High,0.05
3655811,Russian Hill,37.79850832,-122.4206578,Entire home/apt,2,1,1,Real Bed,153,High,30,Medium,0.26
17188981,Russian Hill,37.80362829,-122.4164981,Entire home/apt,6,2,2,Real Bed,275,Very High,3,Very High,2.67
8439920,Russian Hill,37.80582262,-122.4191863,Private room,2,1,1,Real Bed,120,Medium,2,Very High,0.29
16569306,Russian Hill,37.7987598,-122.4191782,Private room,4,1,2,Real Bed,260,Very High,1,Very High,1.84
11834467,Russian Hill,37.80224853,-122.4140276,Private room,2,1,1,Real Bed,82,Low,1,High,5.23
14025054,Russian Hill,37.79760553,-122.4226227,Private room,2,1,1,Real Bed,120,Medium,1,Very High,1.49
17543317,Russian Hill,37.79841881,-122.4187923,Private room,1,1,1,Real Bed,120,Medium,3,Very High,1
7715542,Russian Hill,37.80353258,-122.4223005,Private room,2,1,2,Real Bed,170,High,1,Medium,4.68
6852800,Russian Hill,37.80029461,-122.4224561,Entire home/apt,2,0,1,Real Bed,196,High,3,High,2.24
13848002,Russian Hill,37.80129444,-122.4173297,Entire home/apt,4,2,2,Real Bed,250,High,3,Very High,0.23
9064582,Russian Hill,37.79826104,-122.4165765,Entire home/apt,4,2,2,Real Bed,200,High,2,Very High,0.49
11535184,Russian Hill,37.79665737,-122.4231629,Entire home/apt,4,1,2,Real Bed,275,Very High,2,High,2.05
12809730,Russian Hill,37.79802271,-122.4233017,Private room,2,1,1,Real Bed,45,Low,3,Very High,1.22
3361260,Russian Hill,37.79845245,-122.4219633,Entire home/apt,2,0,1,Real Bed,200,High,14,Medium,0.54
1857709,Russian Hill,37.80354992,-122.4187397,Private room,2,1,1,Real Bed,195,High,3,High,3.2
10864428,Russian Hill,37.80507618,-122.4216397,Entire home/apt,2,0,1,Real Bed,165,High,1,Very High,0.43
4491042,Russian Hill,37.80498018,-122.4214277,Entire home/apt,4,1,2,Real Bed,190,High,1,Medium,0.07
8602519,Russian Hill,37.79988285,-122.4155956,Entire home/apt,1,0,1,Real Bed,122,Medium,5,Medium,0.79
16512424,Russian Hill,37.79888895,-122.4105063,Private room,2,1,1,Real Bed,100,Low,1,Medium,2.59
2065706,Russian Hill,37.80514897,-122.4200198,Entire home/apt,4,1,2,Real Bed,285,Very High,1,Very High,0.14
16688334,Russian Hill,37.79613655,-122.4222104,Entire home/apt,5,1,3,Real Bed,195,High,2,Medium,3.57
738547,Russian Hill,37.80627027,-122.4191911,Entire home/apt,5,2,3,Real Bed,375,Very High,3,Medium,1.08
9215633,Russian Hill,37.80019746,-122.4237168,Private room,2,1,1,Real Bed,190,High,1,Very High,0.06
4549485,Russian Hill,37.80220589,-122.4134232,Entire home/apt,2,1,1,Real Bed,185,High,5,High,0.99
12973475,Russian Hill,37.80112486,-122.4168055,Private room,2,1,1,Real Bed,92,Low,2,Medium,1.1
10273208,Russian Hill,37.80581001,-122.4210058,Entire home/apt,6,3,3,Real Bed,500,Very High,5,Very High,0.12
8339864,Russian Hill,37.80001571,-122.4115133,Private room,3,1,2,Real Bed,74,Low,1,Low,0.05
9909627,Russian Hill,37.79921047,-122.42248,Entire home/apt,6,2,2,Real Bed,375,Very High,2,High,3.31
15680279,Russian Hill,37.80542967,-122.4210037,Entire home/apt,7,3,5,Real Bed,750,Very High,1,High,2.26
17318560,Russian Hill,37.80027746,-122.4137867,Private room,1,,,Real Bed,45,Low,3,Low,1
5004959,Russian Hill,37.7973891,-122.4191444,Private room,2,1,2,Real Bed,125,Medium,3,Medium,2.11
7026287,Noe Valley,37.74962834,-122.4299486,Private room,2,1,1,Real Bed,119,Medium,2,High,5.53
1133445,Noe Valley,37.74847422,-122.4363946,Entire home/apt,4,2,2,Real Bed,250,High,2,High,0.93
1494771,Noe Valley,37.75078356,-122.4312556,Entire home/apt,5,2,3,Real Bed,170,High,30,High,0.41
9974744,Noe Valley,37.75370216,-122.4275947,Entire home/apt,6,3,6,Real Bed,340,Very High,27,High,1.57
15411459,Noe Valley,37.74361294,-122.4302423,Private room,2,1,1,Real Bed,120,Medium,2,Very High,1.07
2061134,Noe Valley,37.75226228,-122.4276319,Entire home/apt,2,1,1,Real Bed,140,Medium,3,High,0.18
12754647,Noe Valley,37.7551041,-122.4390713,Private room,2,1,1,Real Bed,100,Low,6,Very High,0.99
11481583,Noe Valley,37.75436949,-122.4370435,Entire home/apt,6,3,3,Real Bed,800,Very High,2,High,0.7
59344,Noe Valley,37.74565481,-122.4286438,Entire home/apt,2,1,1,Real Bed,135,Medium,2,High,2.44
16052656,Noe Valley,37.75099045,-122.4407831,Entire home/apt,8,3,3,Real Bed,350,Very High,2,Very High,0.98
602535,Noe Valley,37.74365566,-122.429925,Entire home/apt,6,3,4,Real Bed,400,Very High,5,High,0.12
16692073,Noe Valley,37.74685202,-122.4264959,Entire home/apt,2,1,1,Real Bed,119,Medium,2,Very High,0.71
13005944,Noe Valley,37.74989122,-122.431513,Entire home/apt,5,2,5,Real Bed,250,High,3,Very High,0.73
2027883,Noe Valley,37.74384098,-122.4260056,Private room,2,1,1,Real Bed,83,Low,1,Low,0.22
5376059,Noe Valley,37.74241218,-122.4265005,Entire home/apt,4,2,3,Real Bed,390,Very High,1,Medium,1.76
9863634,Noe Valley,37.74710958,-122.42852,Entire home/apt,4,0,1,Real Bed,140,Medium,2,Medium,3.13
13201652,Noe Valley,37.75145702,-122.4373824,Entire home/apt,10,4,6,Real Bed,475,Very High,3,Medium,1
14381252,Noe Valley,37.7475912,-122.4277352,Entire home/apt,4,2,2,Real Bed,225,High,2,Medium,2.89
10671811,Noe Valley,37.74706815,-122.4322061,Entire home/apt,4,2,2,Real Bed,395,Very High,2,High,1.09
10676252,Noe Valley,37.75627487,-122.4301883,Private room,1,1,1,Real Bed,90,Low,2,Very High,0.17
2486953,Noe Valley,37.75338189,-122.435916,Entire home/apt,2,1,1,Real Bed,245,High,3,High,1.46
3506164,Noe Valley,37.751263,-122.4260601,Entire home/apt,2,1,1,Real Bed,200,High,2,High,5.85
2686955,Noe Valley,37.74395104,-122.434121,Entire home/apt,2,0,1,Real Bed,135,Medium,4,High,2.29
1031899,Noe Valley,37.74832888,-122.4262077,Entire home/apt,2,1,,Real Bed,117,Medium,30,Very High,0.12
14745298,Noe Valley,37.74863518,-122.4366015,Entire home/apt,4,0,2,Real Bed,200,High,2,Very High,4.36
9797058,Noe Valley,37.75029443,-122.4281801,Entire home/apt,2,1,1,Real Bed,105,Medium,4,Medium,0.56
14802259,Noe Valley,37.7533226,-122.435453,Entire home/apt,3,1,2,Real Bed,199,High,3,High,3.54
3773723,Noe Valley,37.75010448,-122.4348157,Entire home/apt,2,1,1,Real Bed,150,Medium,6,Very High,0.3
12156553,Noe Valley,37.75136078,-122.4293715,Entire home/apt,2,1,1,Real Bed,201,High,30,Medium,0.49
3636803,Noe Valley,37.74595705,-122.4334409,Entire home/apt,4,2,2,Real Bed,360,Very High,4,Medium,0.38
7034114,Noe Valley,37.74736271,-122.4248953,Private room,2,1,1,Real Bed,125,Medium,1,Very High,1.01
2178503,Noe Valley,37.74594358,-122.4305433,Entire home/apt,3,0,1,Real Bed,155,High,2,High,1.83
10452379,Noe Valley,37.75404291,-122.4293001,Entire home/apt,4,1,2,Real Bed,150,Medium,30,Medium,0.69
7012313,Noe Valley,37.75072854,-122.4264692,Private room,2,1,1,Real Bed,110,Medium,30,Very High,0.3
8964884,Noe Valley,37.75591489,-122.4401987,Private room,2,1,1,Real Bed,150,Medium,2,Medium,0.2
283977,Noe Valley,37.75596803,-122.4364765,Private room,2,1,1,Real Bed,110,Medium,1,Medium,2.15
9682877,Noe Valley,37.75325078,-122.4401126,Entire home/apt,4,2,2,Real Bed,225,High,3,Medium,2.2
15597482,Noe Valley,37.74609907,-122.42809,Entire home/apt,2,1,1,Real Bed,170,High,3,High,2
307837,Noe Valley,37.75131,-122.4369962,Entire home/apt,2,1,1,Real Bed,159,High,7,High,0.61
589676,Noe Valley,37.7503639,-122.4262059,Private room,2,1,1,Real Bed,105,Medium,2,High,3.72
1589073,Noe Valley,37.75591314,-122.4308405,Entire home/apt,2,1,1,Real Bed,195,High,3,High,0.23
6238514,Noe Valley,37.74714549,-122.430588,Entire home/apt,2,2,2,Real Bed,300,Very High,1,High,1.65
3325741,Noe Valley,37.75525157,-122.4399472,Private room,2,1,1,Pull-out Sofa,79,Low,1,Medium,4.65
15220043,Noe Valley,37.75419728,-122.4402916,Entire home/apt,5,2,3,Real Bed,250,High,3,Very High,1.3
3554396,Noe Valley,37.75433184,-122.4295232,Entire home/apt,4,3,3,Real Bed,270,Very High,15,Very High,0.05
10187948,Noe Valley,37.75175257,-122.4310394,Entire home/apt,4,2,2,Real Bed,155,High,14,Very High,0.2
10599384,Noe Valley,37.75064512,-122.4287301,Private room,2,1,1,Real Bed,110,Medium,30,Medium,0.42
5194720,Noe Valley,37.75457774,-122.4307991,Private room,1,1,1,Real Bed,55,Low,7,Very High,0.08
13531532,Noe Valley,37.74438644,-122.4311745,Private room,2,1,1,Real Bed,175,High,2,Very High,0.55
1378703,Noe Valley,37.75135041,-122.4373784,Entire home/apt,4,2,2,Real Bed,325,Very High,3,Very High,0.16
10058059,Noe Valley,37.75297548,-122.4395734,Entire home/apt,2,1,1,Real Bed,175,High,2,Very High,0.27
506105,Noe Valley,37.75240607,-122.4254433,Private room,1,1,1,Real Bed,79,Low,3,Medium,1.3
16179065,Noe Valley,37.75310296,-122.4362087,Entire home/apt,2,0,1,Real Bed,159,High,3,Very High,0.43
2424012,Noe Valley,37.75223246,-122.4405977,Entire home/apt,7,2,4,Real Bed,190,High,1,Medium,0.17
13264260,Noe Valley,37.7557438,-122.4346681,Entire home/apt,7,4,4,Real Bed,700,Very High,3,High,1.93
7272492,Noe Valley,37.74761575,-122.4256565,Private room,2,1,1,Real Bed,120,Medium,2,Very High,0.1
1815551,Noe Valley,37.75044878,-122.4278526,Entire home/apt,2,1,1,Real Bed,250,High,1,High,3.51
30738,Noe Valley,37.74931995,-122.4338543,Private room,2,1,1,Real Bed,275,Very High,1,High,0.54
1898486,Noe Valley,37.74449682,-122.4271797,Entire home/apt,4,2,3,Real Bed,245,High,6,High,1.91
231752,Noe Valley,37.75564727,-122.4402179,Entire home/apt,4,1,2,Real Bed,250,High,7,High,1.08
12784188,Noe Valley,37.75194726,-122.4403667,Entire home/apt,4,3,3,Real Bed,230,High,7,Very High,0.12
2112336,Noe Valley,37.74371981,-122.4275703,Private room,1,1,1,Real Bed,135,Medium,30,High,1.13
9435665,Noe Valley,37.74687268,-122.4283969,Private room,2,1,1,Real Bed,85,Low,1,Medium,6.5
555596,Noe Valley,37.74415569,-122.435976,Entire home/apt,2,1,1,Real Bed,120,Medium,6,Medium,0.65
8272458,Noe Valley,37.75410875,-122.4383212,Entire home/apt,2,1,1,Real Bed,125,Medium,2,High,4.57
12335676,Noe Valley,37.75148002,-122.4281938,Private room,2,1,1,Real Bed,130,Medium,6,Very High,0.13
13654352,Noe Valley,37.75103616,-122.4391219,Entire home/apt,4,2,2,Real Bed,350,Very High,2,Very High,0.36
1030703,Noe Valley,37.75232883,-122.428341,Entire home/apt,5,3,4,Real Bed,400,Very High,4,High,0.25
3563261,Noe Valley,37.75374497,-122.426786,Entire home/apt,4,1,1,Real Bed,185,High,30,Medium,1.62
5749181,Noe Valley,37.74721673,-122.4350664,Entire home/apt,1,0,1,Real Bed,150,Medium,2,Medium,1.23
5454228,Noe Valley,37.74283931,-122.4273184,Entire home/apt,4,2,2,Real Bed,215,High,3,Very High,0.04
9844630,Noe Valley,37.75297328,-122.4355783,Private room,1,1,1,Real Bed,170,High,7,Very High,0.08
11122531,Noe Valley,37.74417924,-122.4323338,Entire home/apt,3,0,1,Real Bed,150,Medium,1,High,6.67
46864,Noe Valley,37.7529765,-122.4318254,Entire home/apt,3,1,1,Real Bed,205,High,5,High,0.25
1177310,Noe Valley,37.74253742,-122.4268469,Entire home/apt,3,1,2,Real Bed,195,High,2,Very High,1.05
10451690,Noe Valley,37.74331675,-122.4252585,Entire home/apt,4,1,2,Real Bed,160,High,30,Medium,0.38
7369846,Noe Valley,37.75192698,-122.4365636,Entire home/apt,5,2,2,Real Bed,320,Very High,2,Medium,2.51
6273745,Noe Valley,37.7514352,-122.4416798,Entire home/apt,6,3,3,Real Bed,350,Very High,2,Very High,0.26
2947746,Noe Valley,37.75043334,-122.4339866,Private room,2,1,1,Real Bed,89,Low,1,Low,3.67
2110575,Noe Valley,37.7520892,-122.4294401,Entire home/apt,2,1,2,Futon,140,Medium,3,High,1.06
11532945,Noe Valley,37.74459688,-122.4275847,Entire home/apt,4,2,2,Real Bed,185,High,3,Medium,0.6
14611926,Noe Valley,37.75485788,-122.4298947,Entire home/apt,7,3,3,Real Bed,299,Very High,1,High,0.67
4322718,Noe Valley,37.74941355,-122.4410696,Entire home/apt,4,2,2,Real Bed,250,High,2,Medium,0.11
5094146,Noe Valley,37.74215852,-122.430114,Private room,1,1,1,Futon,65,Low,2,High,3.23
1209638,Noe Valley,37.74901727,-122.4254273,Entire home/apt,6,3,4,Real Bed,400,Very High,3,Medium,0.1
8353031,Noe Valley,37.74680282,-122.4311623,Entire home/apt,4,2,2,Real Bed,425,Very High,2,High,2.16
515588,Noe Valley,37.75589431,-122.4273237,Entire home/apt,3,2,1,Real Bed,170,High,2,Very High,0.12
13153289,Noe Valley,37.75642319,-122.439455,Entire home/apt,4,2,2,Real Bed,275,Very High,3,Very High,0.38
4463165,Noe Valley,37.75147456,-122.4349273,Private room,2,1,1,Real Bed,155,High,1,Medium,1.24
413663,Noe Valley,37.7498726,-122.4402748,Entire home/apt,5,2,2,Real Bed,199,High,1,High,1.3
10981310,Noe Valley,37.75580813,-122.433057,Private room,2,1,1,Real Bed,100,Low,2,High,1.39
11850141,Noe Valley,37.75586296,-122.4322543,Entire home/apt,2,1,1,Real Bed,200,High,2,Medium,3.77
16241036,Noe Valley,37.75241244,-122.4316918,Entire home/apt,2,1,1,Real Bed,150,Medium,2,Medium,3.67
5229363,Noe Valley,37.75191485,-122.4287449,Entire home/apt,4,2,2,Real Bed,245,High,3,Medium,0.37
2771128,Noe Valley,37.75096072,-122.4311234,Entire home/apt,2,0,1,Real Bed,249,High,3,Medium,2.48
14540002,Noe Valley,37.74711811,-122.4252272,Private room,2,1,1,Real Bed,119,Medium,6,Medium,1.32
15830806,Noe Valley,37.74559151,-122.4346895,Entire home/apt,10,3,6,Real Bed,350,Very High,3,High,3.67
1740537,Noe Valley,37.75538041,-122.426547,Entire home/apt,6,2,3,Real Bed,165,High,30,High,2.33
